attacker_steamid,attacker_name,victim_steamid,victim_name,headshot,noscope,thrusmoke,penetrated,is_cheater,demo
76561198404111381,iconic,76561198771598720,THEGOON,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198404111381,iconic,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198883863545,SwAg,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561199830973771,Lund12345,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198840489982,Sorensen11111,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198773187508,Mh00,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198840489982,Sorensen11111,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198404111381,iconic,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198262157518,arckay.,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198404111381,iconic,True,False,True,0,False,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561199830973771,Lund12345,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198840489982,Sorensen11111,False,False,False,1,False,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198883863545,SwAg,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561199830973771,Lund12345,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198971899095,Lineechka_15cm,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198773187508,Mh00,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198840489982,Sorensen11111,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561199830973771,Lund12345,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198840489982,Sorensen11111,False,False,False,1,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198134980639,b4zhuk0ff,True,False,False,1,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198883863545,SwAg,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198840489982,Sorensen11111,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561199830973771,Lund12345,False,True,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198404111381,iconic,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198404111381,iconic,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198840489982,Sorensen11111,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198971899095,Lineechka_15cm,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198883863545,SwAg,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198404111381,iconic,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198773187508,Mh00,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198840489982,Sorensen11111,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561198840489982,Sorensen11111,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198971899095,Lineechka_15cm,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198840489982,Sorensen11111,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199830973771,Lund12345,76561198404111381,iconic,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198840489982,Sorensen11111,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198840489982,Sorensen11111,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,False,False,True,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,False,False,True,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198840489982,Sorensen11111,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198404111381,iconic,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198262157518,arckay.,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198773187508,Mh00,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198404111381,iconic,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561199830973771,Lund12345,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198404111381,iconic,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198771598720,THEGOON,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198971899095,Lineechka_15cm,76561198840489982,Sorensen11111,False,False,False,1,False,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561198773187508,Mh00,False,False,False,1,False,match730_003784446263911514537_1478082598_187.dem
76561198134980639,b4zhuk0ff,76561199830973771,Lund12345,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198134980639,b4zhuk0ff,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198908924538,mrlolua19,False,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198771598720,THEGOON,76561198404111381,iconic,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198771598720,THEGOON,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198840489982,Sorensen11111,76561198971899095,Lineechka_15cm,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198262157518,arckay.,76561198840489982,Sorensen11111,True,False,False,0,True,match730_003784446263911514537_1478082598_187.dem
76561198883863545,SwAg,76561199830973771,Lund12345,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198773187508,Mh00,76561198883863545,SwAg,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198771598720,THEGOON,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198840489982,Sorensen11111,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198134980639,b4zhuk0ff,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198971899095,Lineechka_15cm,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198773187508,Mh00,True,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198908924538,mrlolua19,76561198262157518,arckay.,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561198404111381,iconic,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784446263911514537_1478082598_187.dem
76561199553203643,愛している,76561199809921268,broo,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198145044194,deko337,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199164825362,adwess skins.army,76561199803031602,черный бумер,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199809921268,broo,True,False,True,0,True,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199803031602,черный бумер,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198145044194,deko337,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561198155980865,KasaK,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561199803031602,черный бумер,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198994986200,..............,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198425450279,Салфетка.,True,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561198155980865,KasaK,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198145044194,deko337,76561199553203643,愛している,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561199553203643,愛している,False,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199164825362,adwess skins.army,76561199803031602,черный бумер,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198145044194,deko337,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561199381842313,onion,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561198155980865,KasaK,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198145044194,deko337,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561199381842313,onion,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198145044194,deko337,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199553203643,愛している,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199164825362,adwess skins.army,76561198994986200,..............,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199164825362,adwess skins.army,False,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561198155980865,KasaK,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561199381842313,onion,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199809921268,broo,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198425450279,Салфетка.,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198994986200,..............,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199803031602,черный бумер,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198145044194,deko337,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199809921268,broo,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198425450279,Салфетка.,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199164825362,adwess skins.army,76561198994986200,..............,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561198145044194,deko337,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199553203643,愛している,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561199803031602,черный бумер,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561198145044194,deko337,76561199553203643,愛している,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561198145044194,deko337,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199381842313,onion,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561198155980865,KasaK,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198145044194,deko337,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199803031602,черный бумер,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198425450279,Салфетка.,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198994986200,..............,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199809921268,broo,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199381842313,onion,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199809921268,broo,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198145044194,deko337,True,False,False,1,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198994986200,..............,True,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199803031602,черный бумер,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561199553203643,愛している,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561198155980865,KasaK,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561198155980865,KasaK,False,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198994986200,..............,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561198145044194,deko337,True,False,True,0,False,match730_003784108645122310500_1981615639_411.dem
76561198425450279,Салфетка.,76561198908924538,mrlolua19,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199164825362,adwess skins.army,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199381842313,onion,False,False,False,1,False,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199803031602,черный бумер,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198425450279,Салфетка.,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561199809921268,broo,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561198908924538,mrlolua19,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198145044194,deko337,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198994986200,..............,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198994986200,..............,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199553203643,愛している,76561198145044194,deko337,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198425450279,Салфетка.,True,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199803031602,черный бумер,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199809921268,broo,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199164825362,adwess skins.army,False,False,True,0,True,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199164825362,adwess skins.army,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198994986200,..............,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561198425450279,Салфетка.,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199381842313,onion,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199803031602,черный бумер,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561198908924538,mrlolua19,76561198145044194,deko337,False,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199809921268,broo,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198155980865,KasaK,76561199809921268,broo,False,False,False,0,True,match730_003784108645122310500_1981615639_411.dem
76561199803031602,черный бумер,76561199553203643,愛している,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561199164825362,adwess skins.army,76561199803031602,черный бумер,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
76561198994986200,..............,76561199381842313,onion,True,False,False,0,False,match730_003784108645122310500_1981615639_411.dem
